λ,μ,p,n,snr,true_p,tau,MSE
1.0,200.0,20.0,200.0,5.0,100.0,0.0,6.122881999854246
1.0,200.0,21.0,200.0,1.0,100.0,0.0,2.1103390367634822
1.0,200.0,21.0,200.0,2.333333333333333,100.0,0.0,3.435210628259288
1.0,200.0,21.0,200.0,3.6666666666666665,100.0,0.0,4.753856043037737
1.0,200.0,21.0,200.0,5.0,100.0,0.0,6.069565251879304
1.0,200.0,23.0,200.0,1.0,100.0,0.0,2.0786725778268416
1.0,200.0,23.0,200.0,2.333333333333333,100.0,0.0,3.3670385537274647
1.0,200.0,23.0,200.0,3.6666666666666665,100.0,0.0,4.650806643943678
1.0,200.0,23.0,200.0,5.0,100.0,0.0,5.932406414843472
1.0,200.0,25.0,200.0,1.0,100.0,0.0,2.0865019763003105
1.0,200.0,25.0,200.0,2.333333333333333,100.0,0.0,3.36183311574195
1.0,200.0,25.0,200.0,3.6666666666666665,100.0,0.0,4.630337042082114
1.0,200.0,25.0,200.0,5.0,100.0,0.0,5.895621319422449
1.0,200.0,27.0,200.0,1.0,100.0,0.0,2.041324136248509
1.0,200.0,27.0,200.0,2.333333333333333,100.0,0.0,3.2653797046420574
1.0,200.0,27.0,200.0,3.6666666666666665,100.0,0.0,4.484548873338491
1.0,200.0,27.0,200.0,5.0,100.0,0.0,5.701413662244255
1.0,200.0,29.0,200.0,1.0,100.0,0.0,2.0652438729580784
1.0,200.0,29.0,200.0,2.333333333333333,100.0,0.0,3.288716716718914
1.0,200.0,29.0,200.0,3.6666666666666665,100.0,0.0,4.5044974091575405
1.0,200.0,29.0,200.0,5.0,100.0,0.0,5.7166505559281
1.0,200.0,31.0,200.0,1.0,100.0,0.0,2.0418249203476075
1.0,200.0,31.0,200.0,2.333333333333333,100.0,0.0,3.2158821631664
1.0,200.0,31.0,200.0,3.6666666666666665,100.0,0.0,4.382602403169161
1.0,200.0,31.0,200.0,5.0,100.0,0.0,5.545862582173772
1.0,200.0,34.0,200.0,1.0,100.0,0.0,2.077863009058321
1.0,200.0,34.0,200.0,2.333333333333333,100.0,0.0,3.217812868432719
1.0,200.0,34.0,200.0,3.6666666666666665,100.0,0.0,4.350156987911271
1.0,200.0,34.0,200.0,5.0,100.0,0.0,5.478914312531539
1.0,200.0,36.0,200.0,1.0,100.0,0.0,2.0277300545455845
1.0,200.0,36.0,200.0,2.333333333333333,100.0,0.0,3.1071885963216017
1.0,200.0,36.0,200.0,3.6666666666666665,100.0,0.0,4.180410386200868
1.0,200.0,36.0,200.0,5.0,100.0,0.0,5.250690982988878
1.0,200.0,39.0,200.0,1.0,100.0,0.0,2.100624950525802
1.0,200.0,39.0,200.0,2.333333333333333,100.0,0.0,3.193126268314954
1.0,200.0,39.0,200.0,3.6666666666666665,100.0,0.0,4.274396743828849
1.0,200.0,39.0,200.0,5.0,100.0,0.0,5.350370860556014
1.0,200.0,43.0,200.0,1.0,100.0,0.0,2.0462079051776096
1.0,200.0,43.0,200.0,2.333333333333333,100.0,0.0,3.0571129078002177
1.0,200.0,43.0,200.0,3.6666666666666665,100.0,0.0,4.059952002614146
1.0,200.0,43.0,200.0,5.0,100.0,0.0,5.058987291742947
1.0,200.0,46.0,200.0,1.0,100.0,0.0,2.037869807807827
1.0,200.0,46.0,200.0,2.333333333333333,100.0,0.0,3.0234288546316064
1.0,200.0,46.0,200.0,3.6666666666666665,100.0,0.0,4.0010686004124185
1.0,200.0,46.0,200.0,5.0,100.0,0.0,4.974973678869464
1.0,200.0,50.0,200.0,1.0,100.0,0.0,2.292043677794285
1.0,200.0,50.0,200.0,2.333333333333333,100.0,0.0,3.411286709476136
1.0,200.0,50.0,200.0,3.6666666666666665,100.0,0.0,4.503126926572968
1.0,200.0,50.0,200.0,5.0,100.0,0.0,5.582044235997211
1.0,200.0,54.0,200.0,1.0,100.0,0.0,2.295398984416356
1.0,200.0,54.0,200.0,2.333333333333333,100.0,0.0,3.337720330150564
1.0,200.0,54.0,200.0,3.6666666666666665,100.0,0.0,4.350157371988873
1.0,200.0,54.0,200.0,5.0,100.0,0.0,5.348501259311653
1.0,200.0,58.0,200.0,1.0,100.0,0.0,2.2195019705020176
1.0,200.0,58.0,200.0,2.333333333333333,100.0,0.0,3.175750213367751
1.0,200.0,58.0,200.0,3.6666666666666665,100.0,0.0,4.103901389121593
1.0,200.0,58.0,200.0,5.0,100.0,0.0,5.018802254290333
1.0,200.0,63.0,200.0,1.0,100.0,0.0,2.273473275988936
1.0,200.0,63.0,200.0,2.333333333333333,100.0,0.0,3.153421812664378
1.0,200.0,63.0,200.0,3.6666666666666665,100.0,0.0,4.00344271425474
1.0,200.0,63.0,200.0,5.0,100.0,0.0,4.839350026751381
1.0,200.0,68.0,200.0,1.0,100.0,0.0,2.1532373796393984
1.0,200.0,68.0,200.0,2.333333333333333,100.0,0.0,2.842679936382051
1.0,200.0,68.0,200.0,3.6666666666666665,100.0,0.0,3.512567138327635
1.0,200.0,68.0,200.0,5.0,100.0,0.0,4.1732322202693295
1.0,200.0,73.0,200.0,1.0,100.0,0.0,2.279382805799339
1.0,200.0,73.0,200.0,2.333333333333333,100.0,0.0,2.986087215170372
1.0,200.0,73.0,200.0,3.6666666666666665,100.0,0.0,3.660942948227401
1.0,200.0,73.0,200.0,5.0,100.0,0.0,4.320779147352116
1.0,200.0,79.0,200.0,1.0,100.0,0.0,2.3982666325103
1.0,200.0,79.0,200.0,2.333333333333333,100.0,0.0,3.0524637821424947
1.0,200.0,79.0,200.0,3.6666666666666665,100.0,0.0,3.674582196973241
1.0,200.0,79.0,200.0,5.0,100.0,0.0,4.281572584469184
1.0,200.0,85.0,200.0,1.0,100.0,0.0,2.184816236242633
1.0,200.0,85.0,200.0,2.333333333333333,100.0,0.0,2.6030219301033743
1.0,200.0,85.0,200.0,3.6666666666666665,100.0,0.0,3.0055840705070747
1.0,200.0,85.0,200.0,5.0,100.0,0.0,3.4007688593482395
1.0,200.0,92.0,200.0,1.0,100.0,0.0,2.25798789404506
1.0,200.0,92.0,200.0,2.333333333333333,100.0,0.0,2.492704733061596
1.0,200.0,92.0,200.0,3.6666666666666665,100.0,0.0,2.716086521953504
1.0,200.0,92.0,200.0,5.0,100.0,0.0,2.9341228086244437
1.0,200.0,100.0,200.0,1.0,100.0,0.0,2.0776449776272514
1.0,200.0,100.0,200.0,2.333333333333333,100.0,0.0,2.0776449776272363
1.0,200.0,100.0,200.0,3.6666666666666665,100.0,0.0,2.077644977627225
1.0,200.0,100.0,200.0,5.0,100.0,0.0,2.077644977627218
1.0,200.0,108.0,200.0,1.0,100.0,0.0,2.2034632978941464
1.0,200.0,108.0,200.0,2.333333333333333,100.0,0.0,2.20346329789415
1.0,200.0,108.0,200.0,3.6666666666666665,100.0,0.0,2.203463297894155
1.0,200.0,108.0,200.0,5.0,100.0,0.0,2.203463297894155
1.0,200.0,116.0,200.0,1.0,100.0,0.0,2.300488254278793
1.0,200.0,116.0,200.0,2.333333333333333,100.0,0.0,2.300488254278845
1.0,200.0,116.0,200.0,3.6666666666666665,100.0,0.0,2.3004882542788865
1.0,200.0,116.0,200.0,5.0,100.0,0.0,2.300488254278916
1.0,200.0,126.0,200.0,1.0,100.0,0.0,3.0832533236995388
1.0,200.0,126.0,200.0,2.333333333333333,100.0,0.0,3.083253323699425
1.0,200.0,126.0,200.0,3.6666666666666665,100.0,0.0,3.08325332369934
1.0,200.0,126.0,200.0,5.0,100.0,0.0,3.083253323699269
1.0,200.0,136.0,200.0,1.0,100.0,0.0,4.040672485601242
1.0,200.0,136.0,200.0,2.333333333333333,100.0,0.0,4.040672485601183
1.0,200.0,136.0,200.0,3.6666666666666665,100.0,0.0,4.040672485601149
1.0,200.0,136.0,200.0,5.0,100.0,0.0,4.040672485601111
1.0,200.0,147.0,200.0,1.0,100.0,0.0,4.780125519748042
1.0,200.0,147.0,200.0,2.333333333333333,100.0,0.0,4.78012551974823
1.0,200.0,147.0,200.0,3.6666666666666665,100.0,0.0,4.780125519748355
1.0,200.0,147.0,200.0,5.0,100.0,0.0,4.780125519748468
1.0,200.0,158.0,200.0,1.0,100.0,0.0,5.727249635017637
1.0,200.0,158.0,200.0,2.333333333333333,100.0,0.0,5.727249635018069
1.0,200.0,158.0,200.0,3.6666666666666665,100.0,0.0,5.727249635018379
1.0,200.0,158.0,200.0,5.0,100.0,0.0,5.727249635018643
1.0,200.0,171.0,200.0,1.0,100.0,0.0,6.404150115534232
1.0,200.0,171.0,200.0,2.333333333333333,100.0,0.0,6.404150115534432
1.0,200.0,171.0,200.0,3.6666666666666665,100.0,0.0,6.4041501155345815
1.0,200.0,171.0,200.0,5.0,100.0,0.0,6.404150115534701
1.0,200.0,185.0,200.0,1.0,100.0,0.0,16.71376639128512
1.0,200.0,185.0,200.0,2.333333333333333,100.0,0.0,16.71376639129215
1.0,200.0,185.0,200.0,3.6666666666666665,100.0,0.0,16.7137663912973
1.0,200.0,185.0,200.0,5.0,100.0,0.0,16.713766391301565
1.0,200.0,200.0,200.0,1.0,100.0,0.0,176.5088754428661
1.0,200.0,200.0,200.0,2.333333333333333,100.0,0.0,176.50887545002212
1.0,200.0,200.0,200.0,3.6666666666666665,100.0,0.0,176.5088754552774
1.0,200.0,200.0,200.0,5.0,100.0,0.0,176.5088754596347
1.0,200.0,216.0,200.0,1.0,100.0,0.0,12.768290185740794
1.0,200.0,216.0,200.0,2.333333333333333,100.0,0.0,12.84164237722386
1.0,200.0,216.0,200.0,3.6666666666666665,100.0,0.0,12.914882998486252
1.0,200.0,216.0,200.0,5.0,100.0,0.0,12.988071004289871
1.0,200.0,234.0,200.0,1.0,100.0,0.0,6.119451646706748
1.0,200.0,234.0,200.0,2.333333333333333,100.0,0.0,6.312043073891189
1.0,200.0,234.0,200.0,3.6666666666666665,100.0,0.0,6.502687736654484
1.0,200.0,234.0,200.0,5.0,100.0,0.0,6.692414323765456
1.0,200.0,254.0,200.0,1.0,100.0,0.0,4.880482368845941
1.0,200.0,254.0,200.0,2.333333333333333,100.0,0.0,5.145249364390796
1.0,200.0,254.0,200.0,3.6666666666666665,100.0,0.0,5.40906184536804
1.0,200.0,254.0,200.0,5.0,100.0,0.0,5.672424186320756
1.0,200.0,275.0,200.0,1.0,100.0,0.0,3.782629888190512
1.0,200.0,275.0,200.0,2.333333333333333,100.0,0.0,4.152573174045404
1.0,200.0,275.0,200.0,3.6666666666666665,100.0,0.0,4.5215358257637694
1.0,200.0,275.0,200.0,5.0,100.0,0.0,4.890036019716431
1.0,200.0,297.0,200.0,1.0,100.0,0.0,3.4568328429759894
1.0,200.0,297.0,200.0,2.333333333333333,100.0,0.0,3.880031251729174
1.0,200.0,297.0,200.0,3.6666666666666665,100.0,0.0,4.304047761590549
1.0,200.0,297.0,200.0,5.0,100.0,0.0,4.728450080181717
1.0,200.0,322.0,200.0,1.0,100.0,0.0,3.1425016463734483
1.0,200.0,322.0,200.0,2.333333333333333,100.0,0.0,3.63455005952659
1.0,200.0,322.0,200.0,3.6666666666666665,100.0,0.0,4.128745697516412
1.0,200.0,322.0,200.0,5.0,100.0,0.0,4.623953946390803
1.0,200.0,348.0,200.0,1.0,100.0,0.0,2.8982713517936327
1.0,200.0,348.0,200.0,2.333333333333333,100.0,0.0,3.485968830581878
1.0,200.0,348.0,200.0,3.6666666666666665,100.0,0.0,4.074670726903468
1.0,200.0,348.0,200.0,5.0,100.0,0.0,4.663846297015322
1.0,200.0,377.0,200.0,1.0,100.0,0.0,2.678400519607968
1.0,200.0,377.0,200.0,2.333333333333333,100.0,0.0,3.3516610478883995
1.0,200.0,377.0,200.0,3.6666666666666665,100.0,0.0,4.024917211975977
1.0,200.0,377.0,200.0,5.0,100.0,0.0,4.698171317951551
1.0,200.0,408.0,200.0,1.0,100.0,0.0,2.5704678155420018
1.0,200.0,408.0,200.0,2.333333333333333,100.0,0.0,3.282200557768108
1.0,200.0,408.0,200.0,3.6666666666666665,100.0,0.0,3.995866742554549
1.0,200.0,408.0,200.0,5.0,100.0,0.0,4.71044472052998
1.0,200.0,442.0,200.0,1.0,100.0,0.0,2.444642997523563
1.0,200.0,442.0,200.0,2.333333333333333,100.0,0.0,3.1835435222115978
1.0,200.0,442.0,200.0,3.6666666666666665,100.0,0.0,3.925298600946521
1.0,200.0,442.0,200.0,5.0,100.0,0.0,4.668399860318471
1.0,200.0,479.0,200.0,1.0,100.0,0.0,2.327059958288364
1.0,200.0,479.0,200.0,2.333333333333333,100.0,0.0,3.1175407591627966
1.0,200.0,479.0,200.0,3.6666666666666665,100.0,0.0,3.911554179105934
1.0,200.0,479.0,200.0,5.0,100.0,0.0,4.707233548724618
1.0,200.0,518.0,200.0,1.0,100.0,0.0,2.231416559212075
1.0,200.0,518.0,200.0,2.333333333333333,100.0,0.0,3.037474760590152
1.0,200.0,518.0,200.0,3.6666666666666665,100.0,0.0,3.848415722082247
1.0,200.0,518.0,200.0,5.0,100.0,0.0,4.661659346972121
1.0,200.0,561.0,200.0,1.0,100.0,0.0,2.217990476823521
1.0,200.0,561.0,200.0,2.333333333333333,100.0,0.0,3.071638262531999
1.0,200.0,561.0,200.0,3.6666666666666665,100.0,0.0,3.928541578001146
1.0,200.0,561.0,200.0,5.0,100.0,0.0,4.786980170454052
1.0,200.0,608.0,200.0,1.0,100.0,0.0,2.174979794412371
1.0,200.0,608.0,200.0,2.333333333333333,100.0,0.0,3.0788118661109243
1.0,200.0,608.0,200.0,3.6666666666666665,100.0,0.0,3.986552264357756
1.0,200.0,608.0,200.0,5.0,100.0,0.0,4.896135792367074
1.0,200.0,658.0,200.0,1.0,100.0,0.0,2.1182541235308467
1.0,200.0,658.0,200.0,2.333333333333333,100.0,0.0,3.0467550535913905
1.0,200.0,658.0,200.0,3.6666666666666665,100.0,0.0,3.978647350329258
1.0,200.0,658.0,200.0,5.0,100.0,0.0,4.912138983453509
1.0,200.0,712.0,200.0,1.0,100.0,0.0,2.094489641944152
1.0,200.0,712.0,200.0,2.333333333333333,100.0,0.0,3.056026576729481
1.0,200.0,712.0,200.0,3.6666666666666665,100.0,0.0,4.020544431831182
1.0,200.0,712.0,200.0,5.0,100.0,0.0,4.98646806070508
1.0,200.0,771.0,200.0,1.0,100.0,0.0,2.077684529192529
1.0,200.0,771.0,200.0,2.333333333333333,100.0,0.0,3.0694077993867204
1.0,200.0,771.0,200.0,3.6666666666666665,100.0,0.0,4.062760916203792
1.0,200.0,771.0,200.0,5.0,100.0,0.0,5.056882653242793
1.0,200.0,835.0,200.0,1.0,100.0,0.0,2.067442449497636
1.0,200.0,835.0,200.0,2.333333333333333,100.0,0.0,3.085084744985808
1.0,200.0,835.0,200.0,3.6666666666666665,100.0,0.0,4.104469825732226
1.0,200.0,835.0,200.0,5.0,100.0,0.0,5.124676787490756
1.0,200.0,904.0,200.0,1.0,100.0,0.0,2.057396912035662
1.0,200.0,904.0,200.0,2.333333333333333,100.0,0.0,3.101146621661761
1.0,200.0,904.0,200.0,3.6666666666666665,100.0,0.0,4.146340424140801
1.0,200.0,904.0,200.0,5.0,100.0,0.0,5.192215247124179
1.0,200.0,979.0,200.0,1.0,100.0,0.0,2.037981918364852
1.0,200.0,979.0,200.0,2.333333333333333,100.0,0.0,3.0989966420531045
1.0,200.0,979.0,200.0,3.6666666666666665,100.0,0.0,4.16251862908818
1.0,200.0,979.0,200.0,5.0,100.0,0.0,5.2272230177572645
1.0,200.0,1059.0,200.0,1.0,100.0,0.0,2.0199057487644327
1.0,200.0,1059.0,200.0,2.333333333333333,100.0,0.0,3.092075581635682
1.0,200.0,1059.0,200.0,3.6666666666666665,100.0,0.0,4.16731991062369
1.0,200.0,1059.0,200.0,5.0,100.0,0.0,5.244014142844568
1.0,200.0,1147.0,200.0,1.0,100.0,0.0,2.0049624014582665
1.0,200.0,1147.0,200.0,2.333333333333333,100.0,0.0,3.092618850276659
1.0,200.0,1147.0,200.0,3.6666666666666665,100.0,0.0,4.183133830731704
1.0,200.0,1147.0,200.0,5.0,100.0,0.0,5.274996867617411
1.0,200.0,1242.0,200.0,1.0,100.0,0.0,2.001094527443582
1.0,200.0,1242.0,200.0,2.333333333333333,100.0,0.0,3.106832839854139
1.0,200.0,1242.0,200.0,3.6666666666666665,100.0,0.0,4.2156871464428445
1.0,200.0,1242.0,200.0,5.0,100.0,0.0,5.326010926356903
1.0,200.0,1344.0,200.0,1.0,100.0,0.0,1.9903235857403625
1.0,200.0,1344.0,200.0,2.333333333333333,100.0,0.0,3.103611579529225
1.0,200.0,1344.0,200.0,3.6666666666666665,100.0,0.0,4.22034942548549
1.0,200.0,1344.0,200.0,5.0,100.0,0.0,5.338714189031002
1.0,200.0,1455.0,200.0,1.0,100.0,0.0,1.985433776632278
1.0,200.0,1455.0,200.0,2.333333333333333,100.0,0.0,3.11658019548224
1.0,200.0,1455.0,200.0,3.6666666666666665,100.0,0.0,4.25108178061371
1.0,200.0,1455.0,200.0,5.0,100.0,0.0,5.3871656303679405
1.0,200.0,1576.0,200.0,1.0,100.0,0.0,1.9822792710731532
1.0,200.0,1576.0,200.0,2.333333333333333,100.0,0.0,3.123448239084944
1.0,200.0,1576.0,200.0,3.6666666666666665,100.0,0.0,4.267996173108729
1.0,200.0,1576.0,200.0,5.0,100.0,0.0,5.414137595482648
1.0,200.0,1706.0,200.0,1.0,100.0,0.0,1.9801664926760587
1.0,200.0,1706.0,200.0,2.333333333333333,100.0,0.0,3.133806058770415
1.0,200.0,1706.0,200.0,3.6666666666666665,100.0,0.0,4.290368036017375
1.0,200.0,1706.0,200.0,5.0,100.0,0.0,5.448308194669358
1.0,200.0,1847.0,200.0,1.0,100.0,0.0,1.9708174096309337
1.0,200.0,1847.0,200.0,2.333333333333333,100.0,0.0,3.1332762315637
1.0,200.0,1847.0,200.0,3.6666666666666665,100.0,0.0,4.298790783763797
1.0,200.0,1847.0,200.0,5.0,100.0,0.0,5.465746389400008
1.0,200.0,2000.0,200.0,1.0,100.0,0.0,1.9616300075280464
1.0,200.0,2000.0,200.0,2.333333333333333,100.0,0.0,3.132155139190818
1.0,200.0,2000.0,200.0,3.6666666666666665,100.0,0.0,4.3063036240183
1.0,200.0,2000.0,200.0,5.0,100.0,0.0,5.482160847861168
1.0,500.0,20.0,200.0,1.0,100.0,0.0,2.1097860503497703
1.0,500.0,20.0,200.0,2.333333333333333,100.0,0.0,3.4523274226763614
1.0,500.0,20.0,200.0,3.6666666666666665,100.0,0.0,4.790263273177683
1.0,500.0,20.0,200.0,5.0,100.0,0.0,6.126027203230922
1.0,500.0,21.0,200.0,1.0,100.0,0.0,2.1111149110953016
1.0,500.0,21.0,200.0,2.333333333333333,100.0,0.0,3.436717520307875
1.0,500.0,21.0,200.0,3.6666666666666665,100.0,0.0,4.755996965505241
1.0,500.0,21.0,200.0,5.0,100.0,0.0,6.072294466475177
1.0,500.0,23.0,200.0,1.0,100.0,0.0,2.079450498756997
1.0,500.0,23.0,200.0,2.333333333333333,100.0,0.0,3.368359093041194
1.0,500.0,23.0,200.0,3.6666666666666665,100.0,0.0,4.652557225747895
1.0,500.0,23.0,200.0,5.0,100.0,0.0,5.934533949413837
1.0,500.0,25.0,200.0,1.0,100.0,0.0,2.0870973633242103
1.0,500.0,25.0,200.0,2.333333333333333,100.0,0.0,3.3627825287777204
1.0,500.0,25.0,200.0,3.6666666666666665,100.0,0.0,4.631535432256609
1.0,500.0,25.0,200.0,5.0,100.0,0.0,5.897019146682584
1.0,500.0,27.0,200.0,1.0,100.0,0.0,2.041508653039898
1.0,500.0,27.0,200.0,2.333333333333333,100.0,0.0,3.26581745301836
1.0,500.0,27.0,200.0,3.6666666666666665,100.0,0.0,4.485226108628466
1.0,500.0,27.0,200.0,5.0,100.0,0.0,5.702323902591183
1.0,500.0,29.0,200.0,1.0,100.0,0.0,2.0657501777959144
1.0,500.0,29.0,200.0,2.333333333333333,100.0,0.0,3.2899921729695487
1.0,500.0,29.0,200.0,3.6666666666666665,100.0,0.0,4.506493875571497
1.0,500.0,29.0,200.0,5.0,100.0,0.0,5.71934532954836
1.0,500.0,31.0,200.0,1.0,100.0,0.0,2.042572613033427
1.0,500.0,31.0,200.0,2.333333333333333,100.0,0.0,3.217755720168733
1.0,500.0,31.0,200.0,3.6666666666666665,100.0,0.0,4.385541365420681
1.0,500.0,31.0,200.0,5.0,100.0,0.0,5.549838437751277
1.0,500.0,34.0,200.0,1.0,100.0,0.0,2.078208636101772
1.0,500.0,34.0,200.0,2.333333333333333,100.0,0.0,3.2190179484343693
1.0,500.0,34.0,200.0,3.6666666666666665,100.0,0.0,4.352275098076805
1.0,500.0,34.0,200.0,5.0,100.0,0.0,5.481970719363448
1.0,500.0,36.0,200.0,1.0,100.0,0.0,2.0277815178708742
1.0,500.0,36.0,200.0,2.333333333333333,100.0,0.0,3.107969897619295
1.0,500.0,36.0,200.0,3.6666666666666665,100.0,0.0,4.1820496644324185
1.0,500.0,36.0,200.0,5.0,100.0,0.0,5.2532486672741685
1.0,500.0,39.0,200.0,1.0,100.0,0.0,2.100277772871396
1.0,500.0,39.0,200.0,2.333333333333333,100.0,0.0,3.192344475439853
1.0,500.0,39.0,200.0,3.6666666666666665,100.0,0.0,4.273270788989268
1.0,500.0,39.0,200.0,5.0,100.0,0.0,5.348943400650399
1.0,500.0,43.0,200.0,1.0,100.0,0.0,2.046002022389989
1.0,500.0,43.0,200.0,2.333333333333333,100.0,0.0,3.056359443359708
1.0,500.0,43.0,200.0,3.6666666666666665,100.0,0.0,4.058758011999124
1.0,500.0,43.0,200.0,5.0,100.0,0.0,5.057403261302482
1.0,500.0,46.0,200.0,1.0,100.0,0.0,2.0381569381998554
1.0,500.0,46.0,200.0,2.333333333333333,100.0,0.0,3.0234574394082325
1.0,500.0,46.0,200.0,3.6666666666666665,100.0,0.0,4.000863762532324
1.0,500.0,46.0,200.0,5.0,100.0,0.0,4.974547266081872
1.0,500.0,50.0,200.0,1.0,100.0,0.0,2.2919761016445643
1.0,500.0,50.0,200.0,2.333333333333333,100.0,0.0,3.411498968232543
1.0,500.0,50.0,200.0,3.6666666666666665,100.0,0.0,4.503728546960214
1.0,500.0,50.0,200.0,5.0,100.0,0.0,5.583086869780712
1.0,500.0,54.0,200.0,1.0,100.0,0.0,2.2954560936733373
1.0,500.0,54.0,200.0,2.333333333333333,100.0,0.0,3.338350127847676
1.0,500.0,54.0,200.0,3.6666666666666665,100.0,0.0,4.351334441052901
1.0,500.0,54.0,200.0,5.0,100.0,0.0,5.350213613291769
1.0,500.0,58.0,200.0,1.0,100.0,0.0,2.219262755956862
1.0,500.0,58.0,200.0,2.333333333333333,100.0,0.0,3.1756750706538157
1.0,500.0,58.0,200.0,3.6666666666666665,100.0,0.0,4.104001907860066
1.0,500.0,58.0,200.0,5.0,100.0,0.0,5.019083900036735
1.0,500.0,63.0,200.0,1.0,100.0,0.0,2.272934559340582
1.0,500.0,63.0,200.0,2.333333333333333,100.0,0.0,3.153344026600784
1.0,500.0,63.0,200.0,3.6666666666666665,100.0,0.0,4.003770395003852
1.0,500.0,63.0,200.0,5.0,100.0,0.0,4.840057018123925
1.0,500.0,68.0,200.0,1.0,100.0,0.0,2.1523328573515625
1.0,500.0,68.0,200.0,2.333333333333333,100.0,0.0,2.842035878894285
1.0,500.0,68.0,200.0,3.6666666666666665,100.0,0.0,3.5121344738598594
1.0,500.0,68.0,200.0,5.0,100.0,0.0,4.172987807035087
1.0,500.0,73.0,200.0,1.0,100.0,0.0,2.276934792174023
1.0,500.0,73.0,200.0,2.333333333333333,100.0,0.0,2.9835737476687645
1.0,500.0,73.0,200.0,3.6666666666666665,100.0,0.0,3.658375935737392
1.0,500.0,73.0,200.0,5.0,100.0,0.0,4.318164205992376
1.0,500.0,79.0,200.0,1.0,100.0,0.0,2.3971438023735727
1.0,500.0,79.0,200.0,2.333333333333333,100.0,0.0,3.051772572705969
1.0,500.0,79.0,200.0,3.6666666666666665,100.0,0.0,3.674158724810263
1.0,500.0,79.0,200.0,5.0,100.0,0.0,4.2813395637088005
1.0,500.0,85.0,200.0,1.0,100.0,0.0,2.183363298286749
1.0,500.0,85.0,200.0,2.333333333333333,100.0,0.0,2.601714815226414
1.0,500.0,85.0,200.0,3.6666666666666665,100.0,0.0,3.004390890266695
1.0,500.0,85.0,200.0,5.0,100.0,0.0,3.3996745754572286
1.0,500.0,92.0,200.0,1.0,100.0,0.0,2.2587649759310238
1.0,500.0,92.0,200.0,2.333333333333333,100.0,0.0,2.4940021191280897
1.0,500.0,92.0,200.0,3.6666666666666665,100.0,0.0,2.717787597982314
1.0,500.0,92.0,200.0,5.0,100.0,0.0,2.936172580455352
1.0,500.0,100.0,200.0,1.0,100.0,0.0,2.0776972050529685
1.0,500.0,100.0,200.0,2.333333333333333,100.0,0.0,2.0776972050529925
1.0,500.0,100.0,200.0,3.6666666666666665,100.0,0.0,2.0776972050530103
1.0,500.0,100.0,200.0,5.0,100.0,0.0,2.077697205053027
1.0,500.0,108.0,200.0,1.0,100.0,0.0,2.2040864366755866
1.0,500.0,108.0,200.0,2.333333333333333,100.0,0.0,2.2040864366758064
1.0,500.0,108.0,200.0,3.6666666666666665,100.0,0.0,2.2040864366759654
1.0,500.0,108.0,200.0,5.0,100.0,0.0,2.204086436676099
1.0,500.0,116.0,200.0,1.0,100.0,0.0,2.300641550343268
1.0,500.0,116.0,200.0,2.333333333333333,100.0,0.0,2.3006415503432964
1.0,500.0,116.0,200.0,3.6666666666666665,100.0,0.0,2.300641550343319
1.0,500.0,116.0,200.0,5.0,100.0,0.0,2.300641550343335
1.0,500.0,126.0,200.0,1.0,100.0,0.0,3.0840753174477507
1.0,500.0,126.0,200.0,2.333333333333333,100.0,0.0,3.0840753174483315
1.0,500.0,126.0,200.0,3.6666666666666665,100.0,0.0,3.0840753174487605
1.0,500.0,126.0,200.0,5.0,100.0,0.0,3.084075317449108
1.0,500.0,136.0,200.0,1.0,100.0,0.0,4.037024727778633
1.0,500.0,136.0,200.0,2.333333333333333,100.0,0.0,4.037024727778291
1.0,500.0,136.0,200.0,3.6666666666666665,100.0,0.0,4.037024727778049
1.0,500.0,136.0,200.0,5.0,100.0,0.0,4.037024727777834
1.0,500.0,147.0,200.0,1.0,100.0,0.0,4.7752010843496135
1.0,500.0,147.0,200.0,2.333333333333333,100.0,0.0,4.775201084349813
1.0,500.0,147.0,200.0,3.6666666666666665,100.0,0.0,4.775201084349946
1.0,500.0,147.0,200.0,5.0,100.0,0.0,4.775201084350073
1.0,500.0,158.0,200.0,1.0,100.0,0.0,5.725717889213263
1.0,500.0,158.0,200.0,2.333333333333333,100.0,0.0,5.725717889214054
1.0,500.0,158.0,200.0,3.6666666666666665,100.0,0.0,5.725717889214652
1.0,500.0,158.0,200.0,5.0,100.0,0.0,5.725717889215138
1.0,500.0,171.0,200.0,1.0,100.0,0.0,6.412223935803485
1.0,500.0,171.0,200.0,2.333333333333333,100.0,0.0,6.412223935805666
1.0,500.0,171.0,200.0,3.6666666666666665,100.0,0.0,6.412223935807271
1.0,500.0,171.0,200.0,5.0,100.0,0.0,6.412223935808607
1.0,500.0,185.0,200.0,1.0,100.0,0.0,16.704836727593296
1.0,500.0,185.0,200.0,2.333333333333333,100.0,0.0,16.7048367276262
1.0,500.0,185.0,200.0,3.6666666666666665,100.0,0.0,16.70483672765033
1.0,500.0,185.0,200.0,5.0,100.0,0.0,16.704836727670354
1.0,500.0,200.0,200.0,1.0,100.0,0.0,182.318768149433
1.0,500.0,200.0,200.0,2.333333333333333,100.0,0.0,182.3187681057346
1.0,500.0,200.0,200.0,3.6666666666666665,100.0,0.0,182.31876807364944
1.0,500.0,200.0,200.0,5.0,100.0,0.0,182.31876804704183
1.0,500.0,216.0,200.0,1.0,100.0,0.0,12.784839787175322
