λ,μ,p,n,snr,MSE,null_risk
1.0,71.71428571428571,1576.0,200.0,2.333333333333333,2.853626023585396,9.971523046310311
1.0,71.71428571428571,1706.0,200.0,2.333333333333333,2.9133211987813254,12.645329667820652
1.0,71.71428571428571,1847.0,200.0,2.333333333333333,2.894876810989972,13.317154055057488
1.0,71.71428571428571,2000.0,200.0,2.333333333333333,2.9255595544521786,6.103274100337864
1.0,71.71428571428571,20.0,200.0,3.6666666666666665,1.0938117842208668,51.97661784213958
1.0,71.71428571428571,21.0,200.0,3.6666666666666665,1.093905089139906,49.453730416435675
1.0,71.71428571428571,23.0,200.0,3.6666666666666665,1.1126470573360394,32.623258679104126
1.0,71.71428571428571,25.0,200.0,3.6666666666666665,1.2137775173833547,22.171730904314494
1.0,71.71428571428571,27.0,200.0,3.6666666666666665,1.2107953048447142,16.26165395019804
1.0,71.71428571428571,29.0,200.0,3.6666666666666665,1.2954447771030764,13.27992450790619
1.0,71.71428571428571,31.0,200.0,3.6666666666666665,1.3113109761421569,11.629718380630363
1.0,71.71428571428571,34.0,200.0,3.6666666666666665,1.3194763579743982,15.136878746900253
1.0,71.71428571428571,36.0,200.0,3.6666666666666665,1.314982373501224,17.59062844670446
1.0,71.71428571428571,39.0,200.0,3.6666666666666665,1.3311458089320793,17.746194193377274
1.0,71.71428571428571,43.0,200.0,3.6666666666666665,1.3195390413188752,25.33989072863229
1.0,71.71428571428571,46.0,200.0,3.6666666666666665,1.355142993036436,13.297986524953137
1.0,71.71428571428571,50.0,200.0,3.6666666666666665,1.3777581650276542,8.85456101435461
1.0,71.71428571428571,54.0,200.0,3.6666666666666665,1.412410170348593,7.069132309402715
1.0,71.71428571428571,58.0,200.0,3.6666666666666665,1.4110201495977999,7.472450853861822
1.0,71.71428571428571,63.0,200.0,3.6666666666666665,1.4496326312281445,5.67708290714659
1.0,71.71428571428571,68.0,200.0,3.6666666666666665,1.515107140353153,6.020213200280743
1.0,71.71428571428571,73.0,200.0,3.6666666666666665,1.571966176588445,7.898347229925657
1.0,71.71428571428571,79.0,200.0,3.6666666666666665,1.59381858826852,18.63711651514794
1.0,71.71428571428571,85.0,200.0,3.6666666666666665,1.6733599282709601,25.235114685351128
1.0,71.71428571428571,92.0,200.0,3.6666666666666665,1.7232683828063227,37.08221047683731
1.0,71.71428571428571,100.0,200.0,3.6666666666666665,1.7286921450020183,33.56828710631352
1.0,71.71428571428571,108.0,200.0,3.6666666666666665,1.8933720231056268,33.20335655281612
1.0,71.71428571428571,116.0,200.0,3.6666666666666665,2.227119398188953,45.071700770151956
1.0,71.71428571428571,126.0,200.0,3.6666666666666665,2.603670680205959,37.49483411463626
1.0,71.71428571428571,136.0,200.0,3.6666666666666665,3.2999741589735505,32.229399843497475
1.0,71.71428571428571,147.0,200.0,3.6666666666666665,3.4971187765945486,32.35271885074353
1.0,71.71428571428571,158.0,200.0,3.6666666666666665,4.0913867552051055,34.69638647650177
1.0,71.71428571428571,171.0,200.0,3.6666666666666665,6.718621951301565,25.711982646177862
1.0,71.71428571428571,185.0,200.0,3.6666666666666665,12.137066167480585,31.137079404948395
1.0,71.71428571428571,200.0,200.0,3.6666666666666665,491.35979776533105,17.538087883264605
1.0,71.71428571428571,216.0,200.0,3.6666666666666665,9.294499248154109,7.119729627348248
1.0,71.71428571428571,234.0,200.0,3.6666666666666665,6.138613724223686,4.938675971204853
1.0,71.71428571428571,254.0,200.0,3.6666666666666665,5.199104114873876,5.653552683894603
1.0,71.71428571428571,275.0,200.0,3.6666666666666665,4.648797457038565,7.975457432243035
1.0,71.71428571428571,297.0,200.0,3.6666666666666665,4.28024430598599,5.634760413413455
1.0,71.71428571428571,322.0,200.0,3.6666666666666665,3.9375170431164923,12.888459696081727
1.0,71.71428571428571,348.0,200.0,3.6666666666666665,3.7010638883578597,9.878584891252167
1.0,71.71428571428571,377.0,200.0,3.6666666666666665,3.5943345603904717,26.386727327800454
1.0,71.71428571428571,408.0,200.0,3.6666666666666665,3.4653936169859247,27.176140216225612
1.0,71.71428571428571,442.0,200.0,3.6666666666666665,3.5429695083172166,26.369435108915543
1.0,71.71428571428571,479.0,200.0,3.6666666666666665,3.6768146358259726,28.32005581354937
1.0,71.71428571428571,518.0,200.0,3.6666666666666665,3.7714499248685813,24.507262519090315
1.0,71.71428571428571,561.0,200.0,3.6666666666666665,3.8053497214927194,27.371818771064483
1.0,71.71428571428571,608.0,200.0,3.6666666666666665,3.961413344502201,28.95757694131857
1.0,71.71428571428571,658.0,200.0,3.6666666666666665,3.9664048026753544,37.71390994871188
1.0,71.71428571428571,712.0,200.0,3.6666666666666665,3.963421797389172,33.37246552620487
1.0,71.71428571428571,771.0,200.0,3.6666666666666665,3.9745079171430224,28.64861107903295
1.0,71.71428571428571,835.0,200.0,3.6666666666666665,3.96392849413432,8.762156341966417
1.0,71.71428571428571,904.0,200.0,3.6666666666666665,3.9776304253135697,9.885659341130138
1.0,71.71428571428571,979.0,200.0,3.6666666666666665,4.139058450549654,13.466904028889138
1.0,71.71428571428571,1059.0,200.0,3.6666666666666665,4.060424795863349,15.051514569146844
1.0,71.71428571428571,1147.0,200.0,3.6666666666666665,4.032297806988577,9.364466271976701
1.0,71.71428571428571,1242.0,200.0,3.6666666666666665,4.01738563984591,5.937602291328146
1.0,71.71428571428571,1344.0,200.0,3.6666666666666665,4.062003207897857,8.577350943112966
1.0,71.71428571428571,1455.0,200.0,3.6666666666666665,4.046632150202915,17.499622722630146
1.0,71.71428571428571,1576.0,200.0,3.6666666666666665,3.874849592287616,15.09154187691035
1.0,71.71428571428571,1706.0,200.0,3.6666666666666665,3.9595605070295443,19.283174736483126
1.0,71.71428571428571,1847.0,200.0,3.6666666666666665,3.9467874884690644,20.340104272963252
1.0,71.71428571428571,2000.0,200.0,3.6666666666666665,4.0014045327487,9.028467028887158
1.0,71.71428571428571,20.0,200.0,5.0,1.0938117842208661,70.41308306315197
1.0,71.71428571428571,21.0,200.0,5.0,1.0939050891399063,66.97357423783501
1.0,71.71428571428571,23.0,200.0,5.0,1.112647057336039,44.03571841124087
1.0,71.71428571428571,25.0,200.0,5.0,1.2137775173833554,29.79159980168446
1.0,71.71428571428571,27.0,200.0,5.0,1.210795304844714,21.735526431103395
1.0,71.71428571428571,29.0,200.0,5.0,1.2954447771030764,17.671823109996005
1.0,71.71428571428571,31.0,200.0,5.0,1.311310976142157,15.42144251080806
1.0,71.71428571428571,34.0,200.0,5.0,1.319476357974398,20.19744649514611
1.0,71.71428571428571,36.0,200.0,5.0,1.3149823735012218,23.541889899310462
1.0,71.71428571428571,39.0,200.0,5.0,1.3311458089320802,23.75705881779839
1.0,71.71428571428571,43.0,200.0,5.0,1.3195390413188708,34.114858591952405
1.0,71.71428571428571,46.0,200.0,5.0,1.3551429930364376,17.70575168653306
1.0,71.71428571428571,50.0,200.0,5.0,1.3777581650276547,11.663119006568213
1.0,71.71428571428571,54.0,200.0,5.0,1.4124101703485943,9.236351764668315
1.0,71.71428571428571,58.0,200.0,5.0,1.4110201495978,9.787182152136412
1.0,71.71428571428571,63.0,200.0,5.0,1.4496326312281471,7.347405319305284
1.0,71.71428571428571,68.0,200.0,5.0,1.515107140353152,7.806278020024513
1.0,71.71428571428571,73.0,200.0,5.0,1.5719661765884487,10.369099814100576
1.0,71.71428571428571,79.0,200.0,5.0,1.5938185882685207,24.988874700461583
1.0,71.71428571428571,85.0,200.0,5.0,1.6733599282709684,33.978208248941115
1.0,71.71428571428571,92.0,200.0,5.0,1.7232683828063222,50.11186018528355
1.0,71.71428571428571,100.0,200.0,5.0,1.7286921450020218,45.325781975505514
1.0,71.71428571428571,108.0,200.0,5.0,1.8933720231056206,44.834711031459655
1.0,71.71428571428571,116.0,200.0,5.0,2.227119398188948,61.00460501445288
1.0,71.71428571428571,126.0,200.0,5.0,2.603670680205952,50.6763063043633
1.0,71.71428571428571,136.0,200.0,5.0,3.299974158973501,43.50141909967312
1.0,71.71428571428571,147.0,200.0,5.0,3.4971187765946232,43.67780482841116
1.0,71.71428571428571,158.0,200.0,5.0,4.091386755205209,46.886032749234865
1.0,71.71428571428571,171.0,200.0,5.0,6.718621951301832,34.649162094683255
1.0,71.71428571428571,185.0,200.0,5.0,12.137066167479363,42.04869353589905
1.0,71.71428571428571,200.0,200.0,5.0,491.3597977642978,23.523573637465084
1.0,71.71428571428571,216.0,200.0,5.0,9.399354200688707,9.342741595297001
1.0,71.71428571428571,234.0,200.0,5.0,6.318582346779089,6.37310907700751
1.0,71.71428571428571,254.0,200.0,5.0,5.524430538693614,7.339886377396639
1.0,71.71428571428571,275.0,200.0,5.0,5.072479217061724,10.487777991237495
1.0,71.71428571428571,297.0,200.0,5.0,4.729518702463239,7.30523858117254
1.0,71.71428571428571,322.0,200.0,5.0,4.443755360991274,17.17289839548491
1.0,71.71428571428571,348.0,200.0,5.0,4.255211358748313,13.082227680772501
1.0,71.71428571428571,377.0,200.0,5.0,4.18365948480061,35.57325610794982
1.0,71.71428571428571,408.0,200.0,5.0,4.1030801385960185,36.64287277876294
1.0,71.71428571428571,442.0,200.0,5.0,4.246698739682122,35.54424888928262
1.0,71.71428571428571,479.0,200.0,5.0,4.464025984540607,38.20559157605768
1.0,71.71428571428571,518.0,200.0,5.0,4.612848515460787,33.01499099952779
1.0,71.71428571428571,561.0,200.0,5.0,4.6716684337408845,36.91841438525976
1.0,71.71428571428571,608.0,200.0,5.0,4.887915312862362,39.07910005043527
1.0,71.71428571428571,658.0,200.0,5.0,4.910290431404899,51.01594152412961
1.0,71.71428571428571,712.0,200.0,5.0,4.919232215285303,45.10371920699864
1.0,71.71428571428571,771.0,200.0,5.0,4.946344556393102,38.666132739097456
1.0,71.71428571428571,835.0,200.0,5.0,4.964115785547278,11.593078673567607
1.0,71.71428571428571,904.0,200.0,5.0,4.993908413574175,13.121847611847603
1.0,71.71428571428571,979.0,200.0,5.0,5.203287168515829,17.990415189228614
1.0,71.71428571428571,1059.0,200.0,5.0,5.109113198823274,20.153505985883857
1.0,71.71428571428571,1147.0,200.0,5.0,5.068821854024798,12.405244472464672
1.0,71.71428571428571,1242.0,200.0,5.0,5.064182888583487,7.744998780313302
1.0,71.71428571428571,1344.0,200.0,5.0,5.123093105119943,11.330799343677393
1.0,71.71428571428571,1455.0,200.0,5.0,5.116877194115383,23.482256159939936
1.0,71.71428571428571,1576.0,200.0,5.0,4.8988996618778895,20.208049926114498
1.0,71.71428571428571,1706.0,200.0,5.0,5.007721515592326,25.916138732666422
1.0,71.71428571428571,1847.0,200.0,5.0,5.001677493870577,27.358337568484277
1.0,71.71428571428571,2000.0,200.0,5.0,5.080032862433396,11.952273673819194
1.0,85.85714285714286,20.0,200.0,1.0,1.0939795461919901,20.563532256906218
1.0,85.85714285714286,21.0,200.0,1.0,1.0940779854184752,19.58216943960991
1.0,85.85714285714286,23.0,200.0,1.0,1.1128252853544796,12.99663285936653
1.0,85.85714285714286,25.0,200.0,1.0,1.2140481988624783,8.900419951338055
1.0,85.85714285714286,27.0,200.0,1.0,1.2109510508064956,6.581808991614969
1.0,85.85714285714286,29.0,200.0,1.0,1.2955727932664407,5.421939355109862
1.0,85.85714285714286,31.0,200.0,1.0,1.3114598286937038,4.765247725097779
1.0,85.85714285714286,34.0,200.0,1.0,1.3196399327210344,6.142874484133297
1.0,85.85714285714286,36.0,200.0,1.0,1.3151118578472047,7.1086421884573365
1.0,85.85714285714286,39.0,200.0,1.0,1.3313536353622093,7.170464760924149
1.0,85.85714285714286,43.0,200.0,1.0,1.3197281184035332,10.140450312016728
1.0,85.85714285714286,46.0,200.0,1.0,1.3551596128598293,5.41629111014252
1.0,85.85714285714286,50.0,200.0,1.0,1.3777281759692004,3.6654566261930706
1.0,85.85714285714286,54.0,200.0,1.0,1.412353036996247,2.9666156264842183
1.0,85.85714285714286,58.0,200.0,1.0,1.4109231877027635,3.11929618470336
1.0,85.85714285714286,63.0,200.0,1.0,1.4494967562050292,2.408156836992294
1.0,85.85714285714286,68.0,200.0,1.0,1.51498461666132,2.533200386855777
1.0,85.85714285714286,73.0,200.0,1.0,1.57182277555268,3.2825051481724494
1.0,85.85714285714286,79.0,200.0,1.0,1.593702627035185,7.5181700439809065
1.0,85.85714285714286,85.0,200.0,1.0,1.6733858427546133,10.108657510746793
1.0,85.85714285714286,92.0,200.0,1.0,1.7234383171639498,14.74274084552957
1.0,85.85714285714286,100.0,200.0,1.0,1.728937634619253,13.374001631964926
1.0,85.85714285714286,108.0,200.0,1.0,1.8938371584467308,13.228195259175157
1.0,85.85714285714286,116.0,200.0,1.0,2.2279934099771856,17.883677651211254
1.0,85.85714285714286,126.0,200.0,1.0,2.603896979240403,14.919341489028138
1.0,85.85714285714286,136.0,200.0,1.0,3.3005543709560663,12.850022595902512
1.0,85.85714285714286,147.0,200.0,1.0,3.4974554332972914,12.892631773222808
1.0,85.85714285714286,158.0,200.0,1.0,4.091425241204496,13.79358818814032
1.0,85.85714285714286,171.0,200.0,1.0,6.718576535115808,10.278481343482383
1.0,85.85714285714286,185.0,200.0,1.0,12.133931619774478,12.389613207919478
1.0,85.85714285714286,200.0,200.0,1.0,487.98791565473806,7.05258319448338
1.0,85.85714285714286,216.0,200.0,1.0,9.083883788924776,2.9437994500723814
1.0,85.85714285714286,234.0,200.0,1.0,5.7928645709572395,2.080016575612199
1.0,85.85714285714286,254.0,200.0,1.0,4.537610673479708,2.366829670032101
1.0,85.85714285714286,275.0,200.0,1.0,3.781483851919303,3.297850559257506
1.0,85.85714285714286,297.0,200.0,1.0,3.3775756536021877,2.3822877173529085
1.0,85.85714285714286,322.0,200.0,1.0,2.9292413993590882,5.247362036229291
1.0,85.85714285714286,348.0,200.0,1.0,2.588420163476556,4.04982042151099
1.0,85.85714285714286,377.0,200.0,1.0,2.407015230388036,10.53628828801708
1.0,85.85714285714286,408.0,200.0,1.0,2.187929624439909,10.858037846098668
1.0,85.85714285714286,442.0,200.0,1.0,2.129703041963091,10.53912538584513
1.0,85.85714285714286,479.0,200.0,1.0,2.0991897754382043,11.307700746453593
1.0,85.85714285714286,518.0,200.0,1.0,2.0833717534632847,9.807554904540892
1.0,85.85714285714286,561.0,200.0,1.0,2.0686759857764727,10.919666763329902
1.0,85.85714285714286,608.0,200.0,1.0,2.1056632820001595,11.548659713595733
1.0,85.85714285714286,658.0,200.0,1.0,2.076746027781862,14.982085713493634
1.0,85.85714285714286,712.0,200.0,1.0,2.0493756720214886,13.28165422426263
1.0,85.85714285714286,771.0,200.0,1.0,2.029338543892905,11.426475878198556
1.0,85.85714285714286,835.0,200.0,1.0,1.9705056792849374,3.6124280107681352
1.0,85.85714285714286,904.0,200.0,1.0,1.9507520029354704,4.048726419929963
1.0,85.85714285714286,979.0,200.0,1.0,2.0032849669460555,5.457189076116212
1.0,85.85714285714286,1059.0,200.0,1.0,1.9598851295498136,6.087863196915956
1.0,85.85714285714286,1147.0,200.0,1.0,1.9520736623893824,3.8622248452941843
1.0,85.85714285714286,1242.0,200.0,1.0,1.9249175010578166,2.510082238365387
1.0,85.85714285714286,1344.0,200.0,1.0,1.9369365834620267,3.5567397668329894
1.0,85.85714285714286,1455.0,200.0,1.0,1.9104226230234767,7.052908038650207
1.0,85.85714285714286,1576.0,200.0,1.0,1.838391932327092,6.1172318670258665
1.0,85.85714285714286,1706.0,200.0,1.0,1.8739560933162758,7.762899260897042
1.0,85.85714285714286,1847.0,200.0,1.0,1.849743903888206,8.191045460638998
1.0,85.85714285714286,2000.0,200.0,1.0,1.8553977903824197,3.7458262386829704
1.0,85.85714285714286,20.0,200.0,2.333333333333333,1.0939795461919901,46.42154744788796
1.0,85.85714285714286,21.0,200.0,2.333333333333333,1.0940779854184763,44.134190941625484
1.0,85.85714285714286,23.0,200.0,2.333333333333333,1.1128252853544798,28.801456981743424
1.0,85.85714285714286,25.0,200.0,2.333333333333333,1.2140481988624774,19.26552202091699
1.0,85.85714285714286,27.0,200.0,2.333333333333333,1.2109510508064965,13.865549186805893
1.0,85.85714285714286,29.0,200.0,2.333333333333333,1.2955727932664407,11.166113673904507
1.0,85.85714285714286,31.0,200.0,2.333333333333333,1.3114598286937051,9.634998503474325
1.0,85.85714285714286,34.0,200.0,2.333333333333333,1.319639932721034,12.832908024091527
1.0,85.85714285714286,36.0,200.0,2.333333333333333,1.3151118578472032,15.081378889403663
1.0,85.85714285714286,39.0,200.0,2.333333333333333,1.3313536353622002,15.232030060228286
1.0,85.85714285714286,43.0,200.0,2.333333333333333,1.3197281184035323,22.163862194999385
1.0,85.85714285714286,46.0,200.0,2.333333333333333,1.355159612859828,11.172902212330136
1.0,85.85714285714286,50.0,200.0,2.333333333333333,1.3777281759692,7.127106516973164
1.0,85.85714285714286,54.0,200.0,2.333333333333333,1.4123530369962434,5.5155628566150625
1.0,85.85714285714286,58.0,200.0,2.333333333333333,1.4109231877027624,5.873136720420396
1.0,85.85714285714286,63.0,200.0,2.333333333333333,1.4494967562050283,4.234967094634364
1.0,85.85714285714286,68.0,200.0,2.333333333333333,1.5149846166613101,4.506959067543965
1.0,85.85714285714286,73.0,200.0,2.333333333333333,1.5718227755526772,6.255904644455514
1.0,85.85714285714286,79.0,200.0,2.333333333333333,1.593702627035208,16.07906464658984
1.0,85.85714285714286,85.0,200.0,2.333333333333333,1.6733858427546002,22.103035285606655
1.0,85.85714285714286,92.0,200.0,2.333333333333333,1.7234383171639633,32.86483578313116
1.0,85.85714285714286,100.0,200.0,2.333333333333333,1.7289376346192702,29.684550223461276
1.0,85.85714285714286,108.0,200.0,2.333333333333333,1.8938371584467464,29.35856081058667
1.0,85.85714285714286,116.0,200.0,2.333333333333333,2.227993409977197,40.18644934417026
1.0,85.85714285714286,126.0,200.0,2.333333333333333,2.6038969792405515,33.28051020910803
1.0,85.85714285714286,136.0,200.0,2.333333333333333,3.3005543709563243,28.465464336001013
1.0,85.85714285714286,147.0,200.0,2.333333333333333,3.4974554332976178,28.582484271012376
1.0,85.85714285714286,158.0,200.0,2.333333333333333,4.091425241205067,30.710233592964602
1.0,85.85714285714286,171.0,200.0,2.333333333333333,6.718576535113955,22.54345125698547
1.0,85.85714285714286,185.0,200.0,2.333333333333333,12.133931619770516,27.47064325930498
1.0,85.85714285714286,200.0,200.0,2.333333333333333,487.987915640193,15.06500766438334
1.0,85.85714285714286,216.0,200.0,2.333333333333333,9.189643696317237,5.542524810796272
1.0,85.85714285714286,234.0,200.0,2.333333333333333,5.961676983962667,3.5417435294277158
1.0,85.85714285714286,254.0,200.0,2.333333333333333,4.871054895052608,4.191386377110754
1.0,85.85714285714286,275.0,200.0,2.333333333333333,4.220345310739515,6.320652898062807
1.0,85.85714285714286,297.0,200.0,2.333333333333333,3.8299342004482773,4.2078966740819395
1.0,85.85714285714286,322.0,200.0,2.333333333333333,3.432321624311661,10.83386978162559
1.0,85.85714285714286,348.0,200.0,2.333333333333333,3.145880054883107,8.071601877662438
1.0,85.85714285714286,377.0,200.0,2.333333333333333,3.002881317208923,23.153256419002943
1.0,85.85714285714286,408.0,200.0,2.333333333333333,2.8272235062768805,23.888899410044267
1.0,85.85714285714286,442.0,200.0,2.333333333333333,2.837795171183704,23.148215335798547
1.0,85.85714285714286,479.0,200.0,2.333333333333333,2.888754876358009,24.94366541333587
1.0,85.85714285714286,518.0,200.0,2.333333333333333,2.9287613885288795,21.463689473341347
1.0,85.85714285714286,561.0,200.0,2.333333333333333,2.9380484022211086,24.05133147866512
1.0,85.85714285714286,608.0,200.0,2.333333333333333,3.0341733031491813,25.514573908317896
1.0,85.85714285714286,658.0,200.0,2.333333333333333,3.0219693106120196,33.51459277176708
1.0,85.85714285714286,712.0,200.0,2.333333333333333,3.0069617232104404,29.56561105173543
1.0,85.85714285714286,771.0,200.0,2.333333333333333,3.0022488332521418,25.24751684770125
1.0,85.85714285714286,835.0,200.0,2.333333333333333,2.9654027861966417,7.123215432294011
1.0,85.85714285714286,904.0,200.0,2.333333333333333,2.962728298961068,8.133160167016586
1.0,85.85714285714286,979.0,200.0,2.333333333333333,3.073082331415185,11.384630982818999
1.0,85.85714285714286,1059.0,200.0,2.333333333333333,3.0109970242490736,12.859880061152094
1.0,85.85714285714286,1147.0,200.0,2.333333333333333,2.9940372650622553,7.685760886118769
1.0,85.85714285714286,1242.0,200.0,2.333333333333333,2.9708552533875108,4.562340636943888
1.0,85.85714285714286,1344.0,200.0,2.333333333333333,3.0002001434374095,6.971371050017039
1.0,85.85714285714286,1455.0,200.0,2.333333333333333,2.9774017622232187,15.089559933157798
1.0,85.85714285714286,1576.0,200.0,2.333333333333333,2.8535994862970866,12.928221190188694
1.0,85.85714285714286,1706.0,200.0,2.333333333333333,2.918951510178924,16.74889964206303
1.0,85.85714285714286,1847.0,200.0,2.333333333333333,2.8959906506518385,17.749255930943473
1.0,85.85714285714286,2000.0,200.0,2.333333333333333,2.9250635692356455,7.425505678945979
1.0,85.85714285714286,20.0,200.0,3.6666666666666665,1.0939795461919892,72.23232053318131
1.0,85.85714285714286,21.0,200.0,3.6666666666666665,1.094077985418477,68.63940356530487
1.0,85.85714285714286,23.0,200.0,3.6666666666666665,1.1128252853544798,44.56530377095176
1.0,85.85714285714286,25.0,200.0,3.6666666666666665,1.2140481988624765,29.593456124566178
1.0,85.85714285714286,27.0,200.0,3.6666666666666665,1.2109510508064965,21.113882012221346
1.0,85.85714285714286,29.0,200.0,3.6666666666666665,1.2955727932664405,16.87608579264064
1.0,85.85714285714286,31.0,200.0,3.6666666666666665,1.3114598286937054,14.470749823153291
1.0,85.85714285714286,34.0,200.0,3.6666666666666665,1.3196399327210335,19.48606219279345
1.0,85.85714285714286,36.0,200.0,3.6666666666666665,1.3151118578472023,23.016368550587615
1.0,85.85714285714286,39.0,200.0,3.6666666666666665,1.331353635362194,23.256961545031658
1.0,85.85714285714286,43.0,200.0,3.6666666666666665,1.3197281184035319,34.15096488793288
1.0,85.85714285714286,46.0,200.0,3.6666666666666665,1.3551596128598267,16.898785151716755
1.0,85.85714285714286,50.0,200.0,3.6666666666666665,1.3777281759691995,10.564897890707424
1.0,85.85714285714286,54.0,200.0,3.6666666666666665,1.4123530369962407,8.043972078521952
1.0,85.85714285714286,58.0,200.0,3.6666666666666665,1.410923187702762,8.606668770066062
1.0,85.85714285714286,63.0,200.0,3.6666666666666665,1.4494967562050287,6.045149549434606
1.0,85.85714285714286,68.0,200.0,3.6666666666666665,1.5149846166613028,6.4606492199047905
1.0,85.85714285714286,73.0,200.0,3.6666666666666665,1.571822775552677,9.209334399579364
1.0,85.85714285714286,79.0,200.0,3.6666666666666665,1.5937026270352244,24.609540471126767
1.0,85.85714285714286,85.0,200.0,3.6666666666666665,1.6733858427545918,34.06342762744966
1.0,85.85714285714286,92.0,200.0,3.6666666666666665,1.7234383171639736,50.94406165041569
1.0,85.85714285714286,100.0,200.0,3.6666666666666665,1.7289376346192824,45.95456793843738
1.0,85.85714285714286,108.0,200.0,3.6666666666666665,1.8938371584467604,45.45087046145036
1.0,85.85714285714286,116.0,200.0,3.6666666666666665,2.2279934099772065,62.44509251234658
1.0,85.85714285714286,126.0,200.0,3.6666666666666665,2.6038969792406625,51.59943728345616
1.0,85.85714285714286,136.0,200.0,3.6666666666666665,3.3005543709565135,44.04098968085418
1.0,85.85714285714286,147.0,200.0,3.6666666666666665,3.4974554332978647,44.235482202598455
1.0,85.85714285714286,158.0,200.0,3.6666666666666665,4.091425241205488,47.59446405434738
1.0,85.85714285714286,171.0,200.0,3.6666666666666665,6.718576535112601,34.78211885333174
1.0,85.85714285714286,185.0,200.0,3.6666666666666665,12.133931619767587,42.52558284327361
1.0,85.85714285714286,200.0,200.0,3.6666666666666665,487.9879156295124,23.05959441338213
1.0,85.85714285714286,216.0,200.0,3.6666666666666665,9.294802859068662,8.134665481549346
1.0,85.85714285714286,234.0,200.0,3.6666666666666665,6.138034810283699,4.999445435131797
1.0,85.85714285714286,254.0,200.0,3.6666666666666665,5.198984768497404,6.008510124351624
1.0,85.85714285714286,275.0,200.0,3.6666666666666665,4.648904347618978,9.328520939098103
1.0,85.85714285714286,297.0,200.0,3.6666666666666665,4.280186875334378,6.022669844024316
1.0,85.85714285714286,322.0,200.0,3.6666666666666665,3.937556817913548,16.399241942609812
1.0,85.85714285714286,348.0,200.0,3.6666666666666665,3.701090799820706,12.077814459426227
1.0,85.85714285714286,377.0,200.0,3.6666666666666665,3.5942817663005746,35.745358564402096
1.0,85.85714285714286,408.0,200.0,3.6666666666666665,3.465410183967445,36.89226681749677
1.0,85.85714285714286,442.0,200.0,3.6666666666666665,3.5428932359435414,35.730410497802886
1.0,85.85714285714286,479.0,200.0,3.6666666666666665,3.676666122023534,38.55310197179037
1.0,85.85714285714286,518.0,200.0,3.6666666666666665,3.771402506536734,33.09683896901799
1.0,85.85714285714286,561.0,200.0,3.6666666666666665,3.8053220453258083,37.15874354498679
1.0,85.85714285714286,608.0,200.0,3.6666666666666665,3.961251588427695,39.45546857753807
1.0,85.85714285714286,658.0,200.0,3.6666666666666665,3.9662044012870137,52.02011283237076
1.0,85.85714285714286,712.0,200.0,3.6666666666666665,3.9632791321247516,45.825832913738004
1.0,85.85714285714286,771.0,200.0,3.6666666666666665,3.9743761261688855,39.04667667882512
1.0,85.85714285714286,835.0,200.0,3.6666666666666665,3.963860258079569,10.630994769954626
1.0,85.85714285714286,904.0,200.0,3.6666666666666665,3.9776029509379613,12.213179204056742
1.0,85.85714285714286,979.0,200.0,3.6666666666666665,4.139082684324685,17.301578885784743
1.0,85.85714285714286,1059.0,200.0,3.6666666666666665,4.060463161943745,19.62204250271687
1.0,85.85714285714286,1147.0,200.0,3.6666666666666665,4.0323018632970715,11.50275459927895
1.0,85.85714285714286,1242.0,200.0,3.6666666666666665,4.017367766452725,6.6135509200797875
1.0,85.85714285714286,1344.0,200.0,3.6666666666666665,4.061975974985052,10.37918314427228
1.0,85.85714285714286,1455.0,200.0,3.6666666666666665,4.046581207101245,23.112513890713938
1.0,85.85714285714286,1576.0,200.0,3.6666666666666665,3.8747974159856184,19.729323770378834
1.0,85.85714285714286,1706.0,200.0,3.6666666666666665,3.9678126742208906,25.721670711388246
1.0,85.85714285714286,1847.0,200.0,3.6666666666666665,3.94853901533065,27.29447170254303
1.0,85.85714285714286,2000.0,200.0,3.6666666666666665,4.000644657901817,11.100616017640595
1.0,85.85714285714286,20.0,200.0,5.0,1.093979546191989,98.02081468912688
1.0,85.85714285714286,21.0,200.0,5.0,1.094077985418478,93.12254156555025
1.0,85.85714285714286,23.0,200.0,5.0,1.11282528535448,60.309826038163855
1.0,85.85714285714286,25.0,200.0,5.0,1.214048198862476,39.903862167709086
1.0,85.85714285714286,27.0,200.0,5.0,1.2109510508064976,28.345517057592406
1.0,85.85714285714286,29.0,200.0,5.0,1.2955727932664403,22.56992847794997
1.0,85.85714285714286,31.0,200.0,5.0,1.3114598286937058,19.290467320309983
1.0,85.85714285714286,34.0,200.0,5.0,1.3196399327210337,26.12182439950221
1.0,85.85714285714286,36.0,200.0,5.0,1.315111857847201,30.933557065533495
1.0,85.85714285714286,39.0,200.0,5.0,1.3313536353621886,31.264616870080705
1.0,85.85714285714286,43.0,200.0,5.0,1.319728118403531,46.12094451092711
1.0,85.85714285714286,46.0,200.0,5.0,1.3551596128598258,22.610176980725143
1.0,85.85714285714286,50.0,200.0,5.0,1.3777281759691993,13.99143781390066
1.0,85.85714285714286,54.0,200.0,5.0,1.412353036996239,10.562695770381051
1.0,85.85714285714286,58.0,200.0,5.0,1.410923187702761,11.330623530136002
1.0,85.85714285714286,63.0,200.0,5.0,1.4494967562050283,7.84749048998979
1.0,85.85714285714286,68.0,200.0,5.0,1.514984616661297,8.404875244487986
1.0,85.85714285714286,73.0,200.0,5.0,1.5718227755526755,12.153346614017908
